Index,Num_c,SMILES,smiles,exists,cid,name,molecular_weight
195,12,CCC[N+](C)(CC(C)CC)C(C)C,CCC[N+](C)(CC(C)CC)C(C)C,True,,,
196,12,CCC[N+](C)(CCC(C)C)C(C)C,CCC[N+](C)(CCC(C)C)C(C)C,True,,,
197,12,CCC[N+](C)(CCC)CC(C)CC,CCC[N+](C)(CCC)CC(C)CC,True,139247008.0,methyl-(2-methylbutyl)-dipropylazanium,186.36
198,12,CCC[N+](C)(CCC)CCC(C)C,CCC[N+](C)(CCC)CCC(C)C,True,,,
199,12,CCC[N+](CC)(C(C)C)C(C)(C)C,CCC[N+](CC)(C(C)C)C(C)(C)C,True,,,
200,12,CCC[N+](CC)(CC(C)C)C(C)C,CCC[N+](CC)(CC(C)C)C(C)C,True,,,
201,12,CCC[N+](CC)(CC)CC(C)CC,CCC[N+](CC)(CC)CC(C)CC,True,,,
202,12,CCC[N+](CC)(CC)CCC(C)C,CCC[N+](CC)(CC)CCC(C)C,True,,,
203,12,CCC[N+](CC)(CCC)C(C)(C)C,CCC[N+](CC)(CCC)C(C)(C)C,True,,,
204,12,CCC[N+](CC)(CCC)CC(C)C,CCC[N+](CC)(CCC)CC(C)C,True,87478720.0,ethyl-(2-methylpropyl)-dipropylazanium,186.36
205,12,CCC[N+](CCC)(C(C)C)C(C)C,CCC[N+](CCC)(C(C)C)C(C)C,True,22044304.0,di(propan-2-yl)-dipropylazanium,186.36
206,12,CCC[N+](CCC)(CCC)C(C)C,CCC[N+](CCC)(CCC)C(C)C,True,22044300.0,propan-2-yl(tripropyl)azanium,186.36
207,12,CCC[N+](CCC)(CCC)CCC,CCC[N+](CCC)(CCC)CCC,True,9559.0,tetrapropylazanium,186.36
208,12,CC[N+](C(C)C)(C(C)C)C(C)(C)C,CC[N+](C(C)C)(C(C)C)C(C)(C)C,True,171727410.0,tert-butyl-ethyl-di(propan-2-yl)azanium,186.36
209,12,CC[N+](C)(CCC(C)C)C(C)(C)C,CC[N+](C)(CCC(C)C)C(C)(C)C,True,,,
210,12,CC[N+](C)(CCC(C)C)CC(C)C,CC[N+](C)(CCC(C)C)CC(C)C,True,,,
211,12,CC[N+](CC(C)C)(C(C)C)C(C)C,CC[N+](CC(C)C)(C(C)C)C(C)C,True,,,
212,12,CC[N+](CC)(C(C)(C)C)C(C)(C)C,CC[N+](CC)(C(C)(C)C)C(C)(C)C,True,174667270.0,ditert-butyl(diethyl)azanium,186.36
213,12,CC[N+](CC)(CC(C)C)C(C)(C)C,CC[N+](CC)(CC(C)C)C(C)(C)C,True,,,
214,12,CC[N+](CC)(CC(C)C)CC(C)C,CC[N+](CC)(CC(C)C)CC(C)C,True,117974218.0,diethyl-bis(2-methylpropyl)azanium,186.36
215,12,CC[N+](CC)(CCC(C)C)C(C)C,CC[N+](CC)(CCC(C)C)C(C)C,True,,,
216,13,CC(C)(C)[N+](C)(C(C)(C)C)C(C)(C)C,CC(C)(C)[N+](C)(C(C)(C)C)C(C)(C)C,True,71330523.0,tritert-butyl(methyl)azanium,200.38
217,13,CC(C)CC[N+](C)(C(C)C)C(C)(C)C,CC(C)CC[N+](C)(C(C)C)C(C)(C)C,True,,,
218,13,CC(C)CC[N+](C)(CC(C)C)C(C)C,CC(C)CC[N+](C)(CC(C)C)C(C)C,True,,,
219,13,CC(C)C[N+](C(C)C)(C(C)C)C(C)C,CC(C)C[N+](C(C)C)(C(C)C)C(C)C,True,90318971.0,2-methylpropyl-tri(propan-2-yl)azanium,200.38
220,13,CC(C)C[N+](C)(C(C)(C)C)C(C)(C)C,CC(C)C[N+](C)(C(C)(C)C)C(C)(C)C,True,,,
221,13,CC(C)C[N+](C)(CC(C)C)C(C)(C)C,CC(C)C[N+](C)(CC(C)C)C(C)(C)C,True,,,
222,13,CC(C)C[N+](C)(CC(C)C)CC(C)C,CC(C)C[N+](C)(CC(C)C)CC(C)C,True,11187184.0,methyl-tris(2-methylpropyl)azanium,200.38
223,13,CC(C)[N+](C(C)C)(C(C)C)C(C)(C)C,CC(C)[N+](C(C)C)(C(C)C)C(C)(C)C,True,60075935.0,tert-butyl-tri(propan-2-yl)azanium,200.38
224,13,CCC(C)C[N+](C)(C(C)C)C(C)(C)C,CCC(C)C[N+](C)(C(C)C)C(C)(C)C,True,,,
225,13,CCC(C)C[N+](C)(CC(C)C)C(C)C,CCC(C)C[N+](C)(CC(C)C)C(C)C,True,,,
226,13,CCC(C)C[N+](C)(CC)CC(C)CC,CCC(C)C[N+](C)(CC)CC(C)CC,True,,,
227,13,CCC(C)C[N+](C)(CC)CCC(C)C,CCC(C)C[N+](C)(CC)CCC(C)C,True,,,
228,13,CCC(C)C[N+](CC)(C(C)C)C(C)C,CCC(C)C[N+](CC)(C(C)C)C(C)C,True,,,
229,13,CCC(C)C[N+](CC)(CC)C(C)(C)C,CCC(C)C[N+](CC)(CC)C(C)(C)C,True,,,
230,13,CCC(C)C[N+](CC)(CC)CC(C)C,CCC(C)C[N+](CC)(CC)CC(C)C,True,,,
231,13,CCCC(C)[N+](C)(C(C)C)C(C)(C)C,CCCC(C)[N+](C)(C(C)C)C(C)(C)C,True,,,
232,13,CCCC(C)[N+](C)(CC(C)C)C(C)C,CCCC(C)[N+](C)(CC(C)C)C(C)C,True,,,
233,13,CCCC(C)[N+](C)(CC)C(C)CCC,CCCC(C)[N+](C)(CC)C(C)CCC,True,,,
234,13,CCCC(C)[N+](C)(CC)CC(C)CC,CCCC(C)[N+](C)(CC)CC(C)CC,True,,,
235,13,CCCC(C)[N+](C)(CC)CCC(C)C,CCCC(C)[N+](C)(CC)CCC(C)C,True,,,
236,13,CCCC(C)[N+](C)(CCC)C(C)(C)C,CCCC(C)[N+](C)(CCC)C(C)(C)C,True,,,
237,13,CCCC(C)[N+](C)(CCC)CC(C)C,CCCC(C)[N+](C)(CCC)CC(C)C,True,,,
238,13,CCCC(C)[N+](CC)(C(C)C)C(C)C,CCCC(C)[N+](CC)(C(C)C)C(C)C,True,,,
239,13,CCCC(C)[N+](CC)(CC)C(C)(C)C,CCCC(C)[N+](CC)(CC)C(C)(C)C,True,,,
240,13,CCCC(C)[N+](CC)(CC)CC(C)C,CCCC(C)[N+](CC)(CC)CC(C)C,True,,,
241,13,CCCC(C)[N+](CC)(CCC)C(C)C,CCCC(C)[N+](CC)(CCC)C(C)C,True,,,
242,13,CCCC(C)[N+](CC)(CCC)CCC,CCCC(C)[N+](CC)(CCC)CCC,True,,,
243,13,CCCCCCC[N+](C)(C)C(C)(C)C,CCCCCCC[N+](C)(C)C(C)(C)C,True,141683286.0,tert-butyl-heptyl-dimethylazanium,200.38
244,13,CCCCCCC[N+](C)(C)CC(C)C,CCCCCCC[N+](C)(C)CC(C)C,True,,,
245,13,CCCCCCC[N+](C)(C)CCCC,CCCCCCC[N+](C)(C)CCCC,True,23088855.0,butyl-heptyl-dimethylazanium,200.38
246,13,CCCCCCC[N+](C)(CC)C(C)C,CCCCCCC[N+](C)(CC)C(C)C,True,,,
247,13,CCCCCCC[N+](C)(CC)CCC,CCCCCCC[N+](C)(CC)CCC,True,,,
248,13,CCCCCCC[N+](CC)(CC)CC,CCCCCCC[N+](CC)(CC)CC,True,14389559.0,triethyl(heptyl)azanium,200.38
249,13,CCCCCC[N+](C)(C(C)C)C(C)C,CCCCCC[N+](C)(C(C)C)C(C)C,True,,,
250,13,CCCCCC[N+](C)(C)C(C)CCC,CCCCCC[N+](C)(C)C(C)CCC,True,,,
251,13,CCCCCC[N+](C)(C)CC(C)CC,CCCCCC[N+](C)(C)CC(C)CC,True,,,
252,13,CCCCCC[N+](C)(C)CCC(C)C,CCCCCC[N+](C)(C)CCC(C)C,True,159915856.0,hexyl-dimethyl-(3-methylbutyl)azanium,200.38
253,13,CCCCCC[N+](C)(C)CCCCC,CCCCCC[N+](C)(C)CCCCC,True,23088834.0,hexyl-dimethyl-pentylazanium,200.38
254,13,CCCCCC[N+](C)(CC)C(C)(C)C,CCCCCC[N+](C)(CC)C(C)(C)C,True,,,
255,13,CCCCCC[N+](C)(CC)CC(C)C,CCCCCC[N+](C)(CC)CC(C)C,True,,,
256,13,CCCCCC[N+](C)(CC)CCCC,CCCCCC[N+](C)(CC)CCCC,True,57165305.0,butyl-ethyl-hexyl-methylazanium,200.38
257,13,CCCCCC[N+](C)(CCC)C(C)C,CCCCCC[N+](C)(CCC)C(C)C,True,,,
258,13,CCCCCC[N+](C)(CCC)CCC,CCCCCC[N+](C)(CCC)CCC,True,87508855.0,hexyl-methyl-dipropylazanium,200.38
259,13,CCCCCC[N+](CC)(CC)C(C)C,CCCCCC[N+](CC)(CC)C(C)C,True,,,
260,13,CCCCCC[N+](CC)(CC)CCC,CCCCCC[N+](CC)(CC)CCC,True,153996761.0,diethyl-hexyl-propylazanium,200.38
261,13,CCCCC[N+](C)(C(C)C)C(C)(C)C,CCCCC[N+](C)(C(C)C)C(C)(C)C,True,,,
262,13,CCCCC[N+](C)(CC(C)C)C(C)C,CCCCC[N+](C)(CC(C)C)C(C)C,True,,,
263,13,CCCCC[N+](C)(CC)C(C)CCC,CCCCC[N+](C)(CC)C(C)CCC,True,,,
264,13,CCCCC[N+](C)(CC)CC(C)CC,CCCCC[N+](C)(CC)CC(C)CC,True,,,
265,13,CCCCC[N+](C)(CC)CCC(C)C,CCCCC[N+](C)(CC)CCC(C)C,True,,,
266,13,CCCCC[N+](C)(CC)CCCCC,CCCCC[N+](C)(CC)CCCCC,True,57048141.0,ethyl-methyl-dipentylazanium,200.38
267,13,CCCCC[N+](C)(CCC)C(C)(C)C,CCCCC[N+](C)(CCC)C(C)(C)C,True,,,
268,13,CCCCC[N+](C)(CCC)CC(C)C,CCCCC[N+](C)(CCC)CC(C)C,True,,,
269,13,CCCCC[N+](C)(CCC)CCCC,CCCCC[N+](C)(CCC)CCCC,True,87508327.0,butyl-methyl-pentyl-propylazanium,200.38
270,13,CCCCC[N+](C)(CCCC)C(C)C,CCCCC[N+](C)(CCCC)C(C)C,True,,,
271,13,CCCCC[N+](CC)(C(C)C)C(C)C,CCCCC[N+](CC)(C(C)C)C(C)C,True,,,
272,13,CCCCC[N+](CC)(CC)C(C)(C)C,CCCCC[N+](CC)(CC)C(C)(C)C,True,,,
273,13,CCCCC[N+](CC)(CC)CC(C)C,CCCCC[N+](CC)(CC)CC(C)C,True,,,
274,13,CCCCC[N+](CC)(CC)CCCC,CCCCC[N+](CC)(CC)CCCC,True,118020623.0,butyl-diethyl-pentylazanium,200.38
275,13,CCCCC[N+](CC)(CCC)C(C)C,CCCCC[N+](CC)(CCC)C(C)C,True,,,
276,13,CCCCC[N+](CC)(CCC)CCC,CCCCC[N+](CC)(CCC)CCC,True,118020792.0,ethyl-pentyl-dipropylazanium,200.38
277,13,CCCC[N+](C(C)C)(C(C)C)C(C)C,CCCC[N+](C(C)C)(C(C)C)C(C)C,True,87805927.0,butyl-tri(propan-2-yl)azanium,200.38
278,13,CCCC[N+](C)(C(C)(C)C)C(C)(C)C,CCCC[N+](C)(C(C)(C)C)C(C)(C)C,True,,,
279,13,CCCC[N+](C)(C(C)C)C(C)CCC,CCCC[N+](C)(C(C)C)C(C)CCC,True,,,
280,13,CCCC[N+](C)(CC(C)C)C(C)(C)C,CCCC[N+](C)(CC(C)C)C(C)(C)C,True,,,
281,13,CCCC[N+](C)(CC(C)C)CC(C)C,CCCC[N+](C)(CC(C)C)CC(C)C,True,,,
282,13,CCCC[N+](C)(CC(C)CC)C(C)C,CCCC[N+](C)(CC(C)CC)C(C)C,True,,,
283,13,CCCC[N+](C)(CCC(C)C)C(C)C,CCCC[N+](C)(CCC(C)C)C(C)C,True,,,
284,13,CCCC[N+](C)(CCC)C(C)CCC,CCCC[N+](C)(CCC)C(C)CCC,True,,,
285,13,CCCC[N+](C)(CCC)CC(C)CC,CCCC[N+](C)(CCC)CC(C)CC,True,,,
286,13,CCCC[N+](C)(CCC)CCC(C)C,CCCC[N+](C)(CCC)CCC(C)C,True,,,
287,13,CCCC[N+](C)(CCCC)C(C)(C)C,CCCC[N+](C)(CCCC)C(C)(C)C,True,,,
288,13,CCCC[N+](C)(CCCC)CC(C)C,CCCC[N+](C)(CCCC)CC(C)C,True,,,
289,13,CCCC[N+](C)(CCCC)CCCC,CCCC[N+](C)(CCCC)CCCC,True,36209.0,tributyl(methyl)azanium,200.38
290,13,CCCC[N+](CC)(C(C)C)C(C)(C)C,CCCC[N+](CC)(C(C)C)C(C)(C)C,True,,,
291,13,CCCC[N+](CC)(CC(C)C)C(C)C,CCCC[N+](CC)(CC(C)C)C(C)C,True,,,
292,13,CCCC[N+](CC)(CC)C(C)CCC,CCCC[N+](CC)(CC)C(C)CCC,True,,,
293,13,CCCC[N+](CC)(CC)CC(C)CC,CCCC[N+](CC)(CC)CC(C)CC,True,,,
294,13,CCCC[N+](CC)(CC)CCC(C)C,CCCC[N+](CC)(CC)CCC(C)C,True,,,
295,13,CCCC[N+](CC)(CCC)C(C)(C)C,CCCC[N+](CC)(CCC)C(C)(C)C,True,,,
296,13,CCCC[N+](CC)(CCC)CC(C)C,CCCC[N+](CC)(CCC)CC(C)C,True,,,
297,13,CCCC[N+](CC)(CCC)CCCC,CCCC[N+](CC)(CCC)CCCC,True,5257973.0,dibutyl-ethyl-propylazanium,200.38
298,13,CCCC[N+](CC)(CCCC)C(C)C,CCCC[N+](CC)(CCCC)C(C)C,True,,,
299,13,CCCC[N+](CCC)(C(C)C)C(C)C,CCCC[N+](CCC)(C(C)C)C(C)C,True,,,
300,13,CCCC[N+](CCC)(CCC)C(C)C,CCCC[N+](CCC)(CCC)C(C)C,True,,,
301,13,CCCC[N+](CCC)(CCC)CCC,CCCC[N+](CCC)(CCC)CCC,True,19180.0,butyl(tripropyl)azanium,200.38
302,13,CCC[N+](C(C)C)(C(C)C)C(C)(C)C,CCC[N+](C(C)C)(C(C)C)C(C)(C)C,True,,,
303,13,CCC[N+](C)(CC(C)C)CC(C)CC,CCC[N+](C)(CC(C)C)CC(C)CC,True,,,
304,13,CCC[N+](C)(CC(C)CC)C(C)(C)C,CCC[N+](C)(CC(C)CC)C(C)(C)C,True,,,
305,13,CCC[N+](C)(CCC(C)C)C(C)(C)C,CCC[N+](C)(CCC(C)C)C(C)(C)C,True,,,
306,13,CCC[N+](C)(CCC(C)C)CC(C)C,CCC[N+](C)(CCC(C)C)CC(C)C,True,,,
307,13,CCC[N+](CC(C)C)(C(C)C)C(C)C,CCC[N+](CC(C)C)(C(C)C)C(C)C,True,170073987.0,2-methylpropyl-di(propan-2-yl)-propylazanium,200.38
308,13,CCC[N+](CC)(C(C)(C)C)C(C)(C)C,CCC[N+](CC)(C(C)(C)C)C(C)(C)C,True,,,
309,13,CCC[N+](CC)(CC(C)C)C(C)(C)C,CCC[N+](CC)(CC(C)C)C(C)(C)C,True,,,
310,13,CCC[N+](CC)(CC(C)C)CC(C)C,CCC[N+](CC)(CC(C)C)CC(C)C,True,,,
311,13,CCC[N+](CC)(CC(C)CC)C(C)C,CCC[N+](CC)(CC(C)CC)C(C)C,True,,,
312,13,CCC[N+](CC)(CCC(C)C)C(C)C,CCC[N+](CC)(CCC(C)C)C(C)C,True,,,
313,13,CCC[N+](CC)(CCC)CC(C)CC,CCC[N+](CC)(CCC)CC(C)CC,True,,,
314,13,CCC[N+](CC)(CCC)CCC(C)C,CCC[N+](CC)(CCC)CCC(C)C,True,,,
315,13,CCC[N+](CCC)(C(C)C)C(C)(C)C,CCC[N+](CCC)(C(C)C)C(C)(C)C,True,,,
316,13,CCC[N+](CCC)(CC(C)C)C(C)C,CCC[N+](CCC)(CC(C)C)C(C)C,True,,,
317,13,CCC[N+](CCC)(CCC)C(C)(C)C,CCC[N+](CCC)(CCC)C(C)(C)C,True,,,
318,13,CCC[N+](CCC)(CCC)CC(C)C,CCC[N+](CCC)(CCC)CC(C)C,True,18761864.0,2-methylpropyl(tripropyl)azanium,200.38
319,13,CC[N+](C(C)C)(C(C)(C)C)C(C)(C)C,CC[N+](C(C)C)(C(C)(C)C)C(C)(C)C,True,,,
320,13,CC[N+](C)(CCC(C)C)CCC(C)C,CC[N+](C)(CCC(C)C)CCC(C)C,True,,,
321,13,CC[N+](CC(C)C)(C(C)C)C(C)(C)C,CC[N+](CC(C)C)(C(C)C)C(C)(C)C,True,,,
322,13,CC[N+](CC(C)C)(CC(C)C)C(C)C,CC[N+](CC(C)C)(CC(C)C)C(C)C,True,,,
323,13,CC[N+](CC)(CCC(C)C)C(C)(C)C,CC[N+](CC)(CCC(C)C)C(C)(C)C,True,,,
324,13,CC[N+](CC)(CCC(C)C)CC(C)C,CC[N+](CC)(CCC(C)C)CC(C)C,True,,,
325,13,CC[N+](CCC(C)C)(C(C)C)C(C)C,CC[N+](CCC(C)C)(C(C)C)C(C)C,True,,,
326,14,CC(C)CC[N+](C(C)C)(C(C)C)C(C)C,CC(C)CC[N+](C(C)C)(C(C)C)C(C)C,True,,,
327,14,CC(C)CC[N+](C)(C(C)(C)C)C(C)(C)C,CC(C)CC[N+](C)(C(C)(C)C)C(C)(C)C,True,,,
328,14,CC(C)CC[N+](C)(CC(C)C)C(C)(C)C,CC(C)CC[N+](C)(CC(C)C)C(C)(C)C,True,,,
329,14,CC(C)CC[N+](C)(CC(C)C)CC(C)C,CC(C)CC[N+](C)(CC(C)C)CC(C)C,True,,,
330,14,CC(C)CC[N+](C)(CCC(C)C)C(C)C,CC(C)CC[N+](C)(CCC(C)C)C(C)C,True,,,
331,14,CC(C)C[N+](C(C)C)(C(C)C)C(C)(C)C,CC(C)C[N+](C(C)C)(C(C)C)C(C)(C)C,True,,,
332,14,CC(C)C[N+](CC(C)C)(C(C)C)C(C)C,CC(C)C[N+](CC(C)C)(C(C)C)C(C)C,True,153455956.0,bis(2-methylpropyl)-di(propan-2-yl)azanium,214.41
333,14,CC(C)[N+](C(C)C)(C(C)(C)C)C(C)(C)C,CC(C)[N+](C(C)C)(C(C)(C)C)C(C)(C)C,True,60075940.0,ditert-butyl-di(propan-2-yl)azanium,214.41
334,14,CCC(C)C[N+](C(C)C)(C(C)C)C(C)C,CCC(C)C[N+](C(C)C)(C(C)C)C(C)C,True,,,
335,14,CCC(C)C[N+](C)(C(C)(C)C)C(C)(C)C,CCC(C)C[N+](C)(C(C)(C)C)C(C)(C)C,True,,,
336,14,CCC(C)C[N+](C)(CC(C)C)C(C)(C)C,CCC(C)C[N+](C)(CC(C)C)C(C)(C)C,True,,,
337,14,CCC(C)C[N+](C)(CC(C)C)CC(C)C,CCC(C)C[N+](C)(CC(C)C)CC(C)C,True,,,
338,14,CCC(C)C[N+](C)(CC(C)CC)C(C)C,CCC(C)C[N+](C)(CC(C)CC)C(C)C,True,,,
339,14,CCC(C)C[N+](C)(CCC(C)C)C(C)C,CCC(C)C[N+](C)(CCC(C)C)C(C)C,True,,,
340,14,CCC(C)C[N+](CC)(C(C)C)C(C)(C)C,CCC(C)C[N+](CC)(C(C)C)C(C)(C)C,True,,,
341,14,CCC(C)C[N+](CC)(CC(C)C)C(C)C,CCC(C)C[N+](CC)(CC(C)C)C(C)C,True,,,
342,14,CCC(C)C[N+](CC)(CC)CC(C)CC,CCC(C)C[N+](CC)(CC)CC(C)CC,True,,,
343,14,CCC(C)C[N+](CC)(CC)CCC(C)C,CCC(C)C[N+](CC)(CC)CCC(C)C,True,,,
344,14,CCCC(C)[N+](C(C)C)(C(C)C)C(C)C,CCCC(C)[N+](C(C)C)(C(C)C)C(C)C,True,,,
345,14,CCCC(C)[N+](C)(C(C)(C)C)C(C)(C)C,CCCC(C)[N+](C)(C(C)(C)C)C(C)(C)C,True,,,
346,14,CCCC(C)[N+](C)(C(C)C)C(C)CCC,CCCC(C)[N+](C)(C(C)C)C(C)CCC,True,,,
347,14,CCCC(C)[N+](C)(CC(C)C)C(C)(C)C,CCCC(C)[N+](C)(CC(C)C)C(C)(C)C,True,,,
348,14,CCCC(C)[N+](C)(CC(C)C)CC(C)C,CCCC(C)[N+](C)(CC(C)C)CC(C)C,True,,,
349,14,CCCC(C)[N+](C)(CC(C)CC)C(C)C,CCCC(C)[N+](C)(CC(C)CC)C(C)C,True,,,
350,14,CCCC(C)[N+](C)(CCC(C)C)C(C)C,CCCC(C)[N+](C)(CCC(C)C)C(C)C,True,,,
351,14,CCCC(C)[N+](C)(CCC)C(C)CCC,CCCC(C)[N+](C)(CCC)C(C)CCC,True,,,
352,14,CCCC(C)[N+](C)(CCC)CC(C)CC,CCCC(C)[N+](C)(CCC)CC(C)CC,True,,,
353,14,CCCC(C)[N+](C)(CCC)CCC(C)C,CCCC(C)[N+](C)(CCC)CCC(C)C,True,,,
354,14,CCCC(C)[N+](CC)(C(C)C)C(C)(C)C,CCCC(C)[N+](CC)(C(C)C)C(C)(C)C,True,,,
355,14,CCCC(C)[N+](CC)(CC(C)C)C(C)C,CCCC(C)[N+](CC)(CC(C)C)C(C)C,True,,,
356,14,CCCC(C)[N+](CC)(CC)C(C)CCC,CCCC(C)[N+](CC)(CC)C(C)CCC,True,,,
357,14,CCCC(C)[N+](CC)(CC)CC(C)CC,CCCC(C)[N+](CC)(CC)CC(C)CC,True,,,
358,14,CCCC(C)[N+](CC)(CC)CCC(C)C,CCCC(C)[N+](CC)(CC)CCC(C)C,True,,,
359,14,CCCC(C)[N+](CC)(CCC)C(C)(C)C,CCCC(C)[N+](CC)(CCC)C(C)(C)C,True,,,
360,14,CCCC(C)[N+](CC)(CCC)CC(C)C,CCCC(C)[N+](CC)(CCC)CC(C)C,True,,,
361,14,CCCC(C)[N+](CCC)(C(C)C)C(C)C,CCCC(C)[N+](CCC)(C(C)C)C(C)C,True,,,
362,14,CCCC(C)[N+](CCC)(CCC)C(C)C,CCCC(C)[N+](CCC)(CCC)C(C)C,True,,,
363,14,CCCC(C)[N+](CCC)(CCC)CCC,CCCC(C)[N+](CCC)(CCC)CCC,True,175194219.0,pentan-2-yl(tripropyl)azanium,214.41
364,14,CCCCCCC[N+](C)(C(C)C)C(C)C,CCCCCCC[N+](C)(C(C)C)C(C)C,True,,,
365,14,CCCCCCC[N+](C)(C)C(C)CCC,CCCCCCC[N+](C)(C)C(C)CCC,True,,,
366,14,CCCCCCC[N+](C)(C)CC(C)CC,CCCCCCC[N+](C)(C)CC(C)CC,True,,,
367,14,CCCCCCC[N+](C)(C)CCC(C)C,CCCCCCC[N+](C)(C)CCC(C)C,True,159915857.0,heptyl-dimethyl-(3-methylbutyl)azanium,214.41
368,14,CCCCCCC[N+](C)(C)CCCCC,CCCCCCC[N+](C)(C)CCCCC,True,87493941.0,heptyl-dimethyl-pentylazanium,214.41
369,14,CCCCCCC[N+](C)(CC)C(C)(C)C,CCCCCCC[N+](C)(CC)C(C)(C)C,True,,,
370,14,CCCCCCC[N+](C)(CC)CC(C)C,CCCCCCC[N+](C)(CC)CC(C)C,True,,,
371,14,CCCCCCC[N+](C)(CC)CCCC,CCCCCCC[N+](C)(CC)CCCC,True,146418800.0,butyl-ethyl-heptyl-methylazanium,214.41
372,14,CCCCCCC[N+](C)(CCC)C(C)C,CCCCCCC[N+](C)(CCC)C(C)C,True,,,
373,14,CCCCCCC[N+](C)(CCC)CCC,CCCCCCC[N+](C)(CCC)CCC,True,,,
374,14,CCCCCCC[N+](CC)(CC)C(C)C,CCCCCCC[N+](CC)(CC)C(C)C,True,,,
375,14,CCCCCCC[N+](CC)(CC)CCC,CCCCCCC[N+](CC)(CC)CCC,True,,,
376,14,CCCCCC[N+](C)(C(C)C)C(C)(C)C,CCCCCC[N+](C)(C(C)C)C(C)(C)C,True,,,
377,14,CCCCCC[N+](C)(C)CCCCCC,CCCCCC[N+](C)(C)CCCCCC,True,158284.0,dihexyl(dimethyl)azanium,214.41
378,14,CCCCCC[N+](C)(CC(C)C)C(C)C,CCCCCC[N+](C)(CC(C)C)C(C)C,True,,,
379,14,CCCCCC[N+](C)(CC)C(C)CCC,CCCCCC[N+](C)(CC)C(C)CCC,True,,,
380,14,CCCCCC[N+](C)(CC)CC(C)CC,CCCCCC[N+](C)(CC)CC(C)CC,True,,,
381,14,CCCCCC[N+](C)(CC)CCC(C)C,CCCCCC[N+](C)(CC)CCC(C)C,True,,,
382,14,CCCCCC[N+](C)(CC)CCCCC,CCCCCC[N+](C)(CC)CCCCC,True,87508057.0,ethyl-hexyl-methyl-pentylazanium,214.41
383,14,CCCCCC[N+](C)(CCC)C(C)(C)C,CCCCCC[N+](C)(CCC)C(C)(C)C,True,,,
384,14,CCCCCC[N+](C)(CCC)CC(C)C,CCCCCC[N+](C)(CCC)CC(C)C,True,,,
385,14,CCCCCC[N+](C)(CCC)CCCC,CCCCCC[N+](C)(CCC)CCCC,True,87507944.0,butyl-hexyl-methyl-propylazanium,214.41
386,14,CCCCCC[N+](C)(CCCC)C(C)C,CCCCCC[N+](C)(CCCC)C(C)C,True,,,
387,14,CCCCCC[N+](CC)(C(C)C)C(C)C,CCCCCC[N+](CC)(C(C)C)C(C)C,True,,,
388,14,CCCCCC[N+](CC)(CC)C(C)(C)C,CCCCCC[N+](CC)(CC)C(C)(C)C,True,,,
389,14,CCCCCC[N+](CC)(CC)CC(C)C,CCCCCC[N+](CC)(CC)CC(C)C,True,,,
390,14,CCCCCC[N+](CC)(CC)CCCC,CCCCCC[N+](CC)(CC)CCCC,True,153996762.0,butyl-diethyl-hexylazanium,214.41
391,14,CCCCCC[N+](CC)(CCC)C(C)C,CCCCCC[N+](CC)(CCC)C(C)C,True,,,
392,14,CCCCCC[N+](CC)(CCC)CCC,CCCCCC[N+](CC)(CCC)CCC,True,153959332.0,ethyl-hexyl-dipropylazanium,214.41
393,14,CCCCC[N+](C(C)C)(C(C)C)C(C)C,CCCCC[N+](C(C)C)(C(C)C)C(C)C,True,87809704.0,pentyl-tri(propan-2-yl)azanium,214.41
394,14,CCCCC[N+](C)(C(C)(C)C)C(C)(C)C,CCCCC[N+](C)(C(C)(C)C)C(C)(C)C,True,,,
395,14,CCCCC[N+](C)(C(C)C)C(C)CCC,CCCCC[N+](C)(C(C)C)C(C)CCC,True,,,
396,14,CCCCC[N+](C)(CC(C)C)C(C)(C)C,CCCCC[N+](C)(CC(C)C)C(C)(C)C,True,,,
397,14,CCCCC[N+](C)(CC(C)C)CC(C)C,CCCCC[N+](C)(CC(C)C)CC(C)C,True,,,
398,14,CCCCC[N+](C)(CC(C)CC)C(C)C,CCCCC[N+](C)(CC(C)CC)C(C)C,True,,,
399,14,CCCCC[N+](C)(CCC(C)C)C(C)C,CCCCC[N+](C)(CCC(C)C)C(C)C,True,,,
400,14,CCCCC[N+](C)(CCC)C(C)CCC,CCCCC[N+](C)(CCC)C(C)CCC,True,,,
401,14,CCCCC[N+](C)(CCC)CC(C)CC,CCCCC[N+](C)(CCC)CC(C)CC,True,,,
402,14,CCCCC[N+](C)(CCC)CCC(C)C,CCCCC[N+](C)(CCC)CCC(C)C,True,164088703.0,methyl-(3-methylbutyl)-pentyl-propylazanium,214.41
403,14,CCCCC[N+](C)(CCC)CCCCC,CCCCC[N+](C)(CCC)CCCCC,True,87509148.0,methyl-dipentyl-propylazanium,214.41
404,14,CCCCC[N+](C)(CCCC)C(C)(C)C,CCCCC[N+](C)(CCCC)C(C)(C)C,True,,,
405,14,CCCCC[N+](C)(CCCC)CC(C)C,CCCCC[N+](C)(CCCC)CC(C)C,True,,,
406,14,CCCCC[N+](C)(CCCC)CCCC,CCCCC[N+](C)(CCCC)CCCC,True,21452154.0,dibutyl-methyl-pentylazanium,214.41
407,14,CCCCC[N+](C)(CCCCC)C(C)C,CCCCC[N+](C)(CCCCC)C(C)C,True,,,
408,14,CCCCC[N+](CC)(C(C)C)C(C)(C)C,CCCCC[N+](CC)(C(C)C)C(C)(C)C,True,,,
