序号,碳数,SMILES
1695,22,CCCCCCC[N+](CC(C)CC)(CC(C)CC)CC(C)CC
1696,22,CCCCCCC[N+](CC)(CCCCCC)CCCCCCC
1697,22,CCCCCCC[N+](CCC(C)C)(C(C)CCC)C(C)CCC
1698,22,CCCCCCC[N+](CCC(C)C)(CC(C)CC)C(C)CCC
1699,22,CCCCCCC[N+](CCC(C)C)(CC(C)CC)CC(C)CC
1700,22,CCCCCCC[N+](CCC(C)C)(CCC(C)C)C(C)CCC
1701,22,CCCCCCC[N+](CCC(C)C)(CCC(C)C)CC(C)CC
1702,22,CCCCCCC[N+](CCC(C)C)(CCC(C)C)CCC(C)C
1703,22,CCCCCCC[N+](CCC)(CCCCC)CCCCCCC
1704,22,CCCCCCC[N+](CCC)(CCCCCC)CCCCCC
1705,22,CCCCCCC[N+](CCC)(CCCCCCC)C(C)CCC
1706,22,CCCCCCC[N+](CCC)(CCCCCCC)CC(C)CC
1707,22,CCCCCCC[N+](CCC)(CCCCCCC)CCC(C)C
1708,22,CCCCCCC[N+](CCCC)(CCCC)CCCCCCC
1709,22,CCCCCCC[N+](CCCC)(CCCCC)CCCCCC
1710,22,CCCCCCC[N+](CCCC)(CCCCCC)C(C)CCC
1711,22,CCCCCCC[N+](CCCC)(CCCCCC)CC(C)CC
1712,22,CCCCCCC[N+](CCCC)(CCCCCC)CCC(C)C
1713,22,CCCCCCC[N+](CCCC)(CCCCCCC)C(C)(C)C
1714,22,CCCCCCC[N+](CCCC)(CCCCCCC)CC(C)C
1715,22,CCCCCCC[N+](CCCCC)(C(C)CCC)C(C)CCC
1716,22,CCCCCCC[N+](CCCCC)(CC(C)CC)C(C)CCC
1717,22,CCCCCCC[N+](CCCCC)(CC(C)CC)CC(C)CC
1718,22,CCCCCCC[N+](CCCCC)(CCC(C)C)C(C)CCC
1719,22,CCCCCCC[N+](CCCCC)(CCC(C)C)CC(C)CC
1720,22,CCCCCCC[N+](CCCCC)(CCC(C)C)CCC(C)C
1721,22,CCCCCCC[N+](CCCCC)(CCCCC)C(C)CCC
1722,22,CCCCCCC[N+](CCCCC)(CCCCC)CC(C)CC
1723,22,CCCCCCC[N+](CCCCC)(CCCCC)CCC(C)C
1724,22,CCCCCCC[N+](CCCCC)(CCCCC)CCCCC
1725,22,CCCCCCC[N+](CCCCC)(CCCCCC)C(C)(C)C
1726,22,CCCCCCC[N+](CCCCC)(CCCCCC)CC(C)C
1727,22,CCCCCCC[N+](CCCCC)(CCCCCCC)C(C)C
1728,22,CCCCCCC[N+](CCCCCC)(C(C)CCC)C(C)(C)C
1729,22,CCCCCCC[N+](CCCCCC)(CC(C)C)C(C)CCC
1730,22,CCCCCCC[N+](CCCCCC)(CC(C)C)CC(C)CC
1731,22,CCCCCCC[N+](CCCCCC)(CC(C)CC)C(C)(C)C
1732,22,CCCCCCC[N+](CCCCCC)(CCC(C)C)C(C)(C)C
1733,22,CCCCCCC[N+](CCCCCC)(CCC(C)C)CC(C)C
1734,22,CCCCCCC[N+](CCCCCC)(CCCCCC)C(C)C
1735,22,CCCCCCC[N+](CCCCCCC)(C(C)(C)C)C(C)(C)C
1736,22,CCCCCCC[N+](CCCCCCC)(C(C)C)C(C)CCC
1737,22,CCCCCCC[N+](CCCCCCC)(CC(C)C)C(C)(C)C
1738,22,CCCCCCC[N+](CCCCCCC)(CC(C)C)CC(C)C
1739,22,CCCCCCC[N+](CCCCCCC)(CC(C)CC)C(C)C
1740,22,CCCCCCC[N+](CCCCCCC)(CCC(C)C)C(C)C
1741,22,CCCCCC[N+](CCCC)(CCCCCC)CCCCCC
1742,22,CCCCCC[N+](CCCCC)(CCCCC)CCCCCC
1743,22,CCCCCC[N+](CCCCC)(CCCCCC)C(C)CCC
1744,22,CCCCCC[N+](CCCCC)(CCCCCC)CC(C)CC
1745,22,CCCCCC[N+](CCCCC)(CCCCCC)CCC(C)C
1746,22,CCCCCC[N+](CCCCCC)(C(C)CCC)C(C)CCC
1747,22,CCCCCC[N+](CCCCCC)(CC(C)CC)C(C)CCC
1748,22,CCCCCC[N+](CCCCCC)(CC(C)CC)CC(C)CC
1749,22,CCCCCC[N+](CCCCCC)(CCC(C)C)C(C)CCC
1750,22,CCCCCC[N+](CCCCCC)(CCC(C)C)CC(C)CC
1751,22,CCCCCC[N+](CCCCCC)(CCC(C)C)CCC(C)C
1752,22,CCCCCC[N+](CCCCCC)(CCCCCC)C(C)(C)C
1753,22,CCCCCC[N+](CCCCCC)(CCCCCC)CC(C)C
1754,23,CCCCCCC[N+](CC)(CCCCCCC)CCCCCCC
1755,23,CCCCCCC[N+](CCC)(CCCCCC)CCCCCCC
1756,23,CCCCCCC[N+](CCCC)(CCCCC)CCCCCCC
1757,23,CCCCCCC[N+](CCCC)(CCCCCC)CCCCCC
1758,23,CCCCCCC[N+](CCCC)(CCCCCCC)C(C)CCC
1759,23,CCCCCCC[N+](CCCC)(CCCCCCC)CC(C)CC
1760,23,CCCCCCC[N+](CCCC)(CCCCCCC)CCC(C)C
1761,23,CCCCCCC[N+](CCCCC)(CCCCC)CCCCCC
1762,23,CCCCCCC[N+](CCCCC)(CCCCCC)C(C)CCC
1763,23,CCCCCCC[N+](CCCCC)(CCCCCC)CC(C)CC
1764,23,CCCCCCC[N+](CCCCC)(CCCCCC)CCC(C)C
1765,23,CCCCCCC[N+](CCCCC)(CCCCCCC)C(C)(C)C
1766,23,CCCCCCC[N+](CCCCC)(CCCCCCC)CC(C)C
1767,23,CCCCCCC[N+](CCCCCC)(C(C)CCC)C(C)CCC
1768,23,CCCCCCC[N+](CCCCCC)(CC(C)CC)C(C)CCC
1769,23,CCCCCCC[N+](CCCCCC)(CC(C)CC)CC(C)CC
1770,23,CCCCCCC[N+](CCCCCC)(CCC(C)C)C(C)CCC
1771,23,CCCCCCC[N+](CCCCCC)(CCC(C)C)CC(C)CC
1772,23,CCCCCCC[N+](CCCCCC)(CCC(C)C)CCC(C)C
1773,23,CCCCCCC[N+](CCCCCC)(CCCCCC)C(C)(C)C
1774,23,CCCCCCC[N+](CCCCCC)(CCCCCC)CC(C)C
1775,23,CCCCCCC[N+](CCCCCC)(CCCCCCC)C(C)C
1776,23,CCCCCCC[N+](CCCCCCC)(C(C)CCC)C(C)(C)C
1777,23,CCCCCCC[N+](CCCCCCC)(CC(C)C)C(C)CCC
1778,23,CCCCCCC[N+](CCCCCCC)(CC(C)C)CC(C)CC
1779,23,CCCCCCC[N+](CCCCCCC)(CC(C)CC)C(C)(C)C
1780,23,CCCCCCC[N+](CCCCCCC)(CCC(C)C)C(C)(C)C
1781,23,CCCCCCC[N+](CCCCCCC)(CCC(C)C)CC(C)C
1782,23,CCCCCC[N+](CCCCC)(CCCCCC)CCCCCC
1783,23,CCCCCC[N+](CCCCCC)(CCCCCC)C(C)CCC
1784,23,CCCCCC[N+](CCCCCC)(CCCCCC)CC(C)CC
1785,23,CCCCCC[N+](CCCCCC)(CCCCCC)CCC(C)C
1786,24,CCCCCCC[N+](CCC)(CCCCCCC)CCCCCCC
1787,24,CCCCCCC[N+](CCCC)(CCCCCC)CCCCCCC
1788,24,CCCCCCC[N+](CCCCC)(CCCCC)CCCCCCC
1789,24,CCCCCCC[N+](CCCCC)(CCCCCC)CCCCCC
1790,24,CCCCCCC[N+](CCCCC)(CCCCCCC)C(C)CCC
1791,24,CCCCCCC[N+](CCCCC)(CCCCCCC)CC(C)CC
1792,24,CCCCCCC[N+](CCCCC)(CCCCCCC)CCC(C)C
1793,24,CCCCCCC[N+](CCCCCC)(CCCCCC)C(C)CCC
1794,24,CCCCCCC[N+](CCCCCC)(CCCCCC)CC(C)CC
1795,24,CCCCCCC[N+](CCCCCC)(CCCCCC)CCC(C)C
1796,24,CCCCCCC[N+](CCCCCC)(CCCCCCC)C(C)(C)C
1797,24,CCCCCCC[N+](CCCCCC)(CCCCCCC)CC(C)C
1798,24,CCCCCCC[N+](CCCCCCC)(C(C)CCC)C(C)CCC
1799,24,CCCCCCC[N+](CCCCCCC)(CC(C)CC)C(C)CCC
1800,24,CCCCCCC[N+](CCCCCCC)(CC(C)CC)CC(C)CC
1801,24,CCCCCCC[N+](CCCCCCC)(CCC(C)C)C(C)CCC
1802,24,CCCCCCC[N+](CCCCCCC)(CCC(C)C)CC(C)CC
1803,24,CCCCCCC[N+](CCCCCCC)(CCC(C)C)CCC(C)C
1804,24,CCCCCCC[N+](CCCCCCC)(CCCCCCC)C(C)C
1805,24,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC
